Timestamp,Source_Country,Target_Country,Source_IP,Target_IP,Attack_Type,Port,Severity,Attack_Duration_Seconds,Year,Month,Hour,Date
2020-06-14,India,Netherlands,127.231.85.15,208.53.151.171,SQL Injection,53,Critical,3591,2020,6,0,2020-06-14
2017-12-03,USA,Germany,248.226.56.188,44.32.235.23,DDoS,22,Low,3021,2017,12,0,2017-12-03
2023-09-04,South Korea,Russia,27.2.74.64,148.19.221.200,DDoS,22,Low,1025,2023,9,0,2023-09-04
2019-04-27,UK,China,5.91.253.68,29.146.69.140,Port Scan,443,Medium,600,2019,4,0,2019-04-27
2017-10-08,Poland,Sweden,239.141.81.85,10.111.37.81,Port Scan,3306,High,1442,2017,10,0,2017-10-08
2021-03-24,Germany,India,23.97.178.124,96.55.132.223,Port Scan,25,Low,3252,2021,3,0,2021-03-24
2017-02-12,Russia,Canada,207.206.201.236,128.63.218.12,Brute Force,8080,Medium,10,2017,2,0,2017-02-12
2022-06-19,India,Russia,37.30.221.151,146.8.32.212,DDoS,53,Medium,2423,2022,6,0,2022-06-19
2024-08-08,Poland,Russia,162.247.192.183,49.104.191.205,DDoS,80,High,646,2024,8,0,2024-08-08
2019-12-20,Japan,India,199.117.9.242,187.87.195.99,DDoS,8080,Critical,3524,2019,12,0,2019-12-20
2022-04-02,Japan,Canada,132.66.120.124,167.50.213.199,Malware,5432,High,1992,2022,4,0,2022-04-02
2021-08-23,China,Russia,219.161.160.249,246.154.151.96,Phishing,5432,High,1134,2021,8,0,2021-08-23
2018-04-16,South Korea,Mexico,44.109.238.37,63.194.167.66,DDoS,53,Low,3197,2018,4,0,2018-04-16
2018-12-21,Canada,France,219.220.67.60,103.46.143.16,DDoS,22,High,3504,2018,12,0,2018-12-21
2022-07-19,Russia,Sweden,187.36.49.179,120.90.72.16,Malware,80,Medium,1743,2022,7,0,2022-07-19
2015-11-03,India,South Korea,107.8.236.178,85.39.139.216,Port Scan,3389,Medium,3373,2015,11,0,2015-11-03
2017-02-17,Russia,China,242.41.101.245,36.18.151.77,XSS,8080,Medium,652,2017,2,0,2017-02-17
2021-12-26,China,Brazil,113.109.166.248,49.236.242.170,SQL Injection,53,Medium,2151,2021,12,0,2021-12-26
2021-05-04,USA,Indonesia,86.78.207.55,103.236.44.250,DDoS,25,Low,1647,2021,5,0,2021-05-04
2015-01-08,Russia,Poland,110.196.146.65,109.129.7.48,Ransomware,443,High,3142,2015,1,0,2015-01-08
2021-12-30,Germany,Brazil,64.140.118.169,112.213.144.48,Port Scan,80,Low,2933,2021,12,0,2021-12-30
2016-04-20,USA,Sweden,42.117.188.50,206.171.51.107,Port Scan,3306,High,2965,2016,4,0,2016-04-20
2018-08-13,Russia,Japan,209.211.164.48,66.31.39.9,Port Scan,443,High,2158,2018,8,0,2018-08-13
2021-01-20,Italy,Netherlands,199.73.136.153,41.63.14.58,Malware,443,Medium,224,2021,1,0,2021-01-20
2016-04-29,UK,Germany,135.106.8.216,202.240.88.242,DDoS,22,High,2272,2016,4,0,2016-04-29
2023-08-10,UK,Brazil,209.204.110.31,97.248.98.212,Port Scan,21,Critical,1755,2023,8,0,2023-08-10
2022-02-27,Brazil,Japan,12.127.57.194,192.156.132.162,DDoS,3306,Medium,751,2022,2,0,2022-02-27
2017-06-23,Japan,Mexico,140.27.46.135,132.247.70.186,Ransomware,80,High,2679,2017,6,0,2017-06-23
2016-07-12,China,Japan,61.186.58.13,86.4.50.5,Port Scan,8080,Medium,843,2016,7,0,2016-07-12
2020-05-21,Mexico,Germany,181.100.193.49,75.45.163.211,DDoS,3306,Medium,2262,2020,5,0,2020-05-21
2021-04-04,USA,Poland,35.94.95.145,244.203.203.117,SQL Injection,22,Low,1572,2021,4,0,2021-04-04
2018-02-01,France,Spain,72.195.123.10,27.130.182.239,Phishing,22,Low,3415,2018,2,0,2018-02-01
2018-05-18,Russia,Italy,162.214.4.224,118.200.226.104,Malware,443,High,3429,2018,5,0,2018-05-18
2022-02-14,South Korea,Russia,125.29.46.203,248.212.215.207,Port Scan,3389,Low,3511,2022,2,0,2022-02-14
2022-11-15,Germany,India,174.77.59.189,176.205.247.223,Malware,3306,High,2304,2022,11,0,2022-11-15
2016-04-12,India,Indonesia,196.66.162.107,49.110.253.78,SQL Injection,22,High,2715,2016,4,0,2016-04-12
2024-08-26,China,Spain,86.133.9.20,1.120.219.161,DDoS,3306,Critical,1506,2024,8,0,2024-08-26
2024-02-22,France,Netherlands,149.127.17.12,35.182.56.143,Ransomware,5432,High,1020,2024,2,0,2024-02-22
2021-08-30,Poland,Spain,220.82.67.133,197.229.4.110,SQL Injection,22,Low,1428,2021,8,0,2021-08-30
2022-09-23,Mexico,Japan,188.53.180.206,84.192.231.22,Phishing,80,High,1066,2022,9,0,2022-09-23
2017-04-27,USA,Italy,176.218.147.233,24.175.75.110,Brute Force,22,High,1412,2017,4,0,2017-04-27
2021-08-31,Brazil,UK,145.54.231.234,134.155.138.167,SQL Injection,8080,Critical,1053,2021,8,0,2021-08-31
2023-01-03,Turkey,Spain,68.234.35.88,202.110.90.37,DDoS,80,High,2743,2023,1,0,2023-01-03
2015-09-16,India,Germany,169.141.161.15,54.225.51.60,Ransomware,25,High,3275,2015,9,0,2015-09-16
2015-10-10,France,Italy,191.15.31.107,72.128.51.62,Port Scan,22,High,2609,2015,10,0,2015-10-10
2019-07-08,Netherlands,Sweden,156.10.57.199,49.179.28.240,SQL Injection,22,Medium,2375,2019,7,0,2019-07-08
2020-03-13,Italy,France,161.7.133.218,164.232.153.164,DDoS,3306,High,2891,2020,3,0,2020-03-13
2015-02-09,India,China,125.253.119.80,77.188.7.65,Port Scan,3306,High,1078,2015,2,0,2015-02-09
2021-12-08,Brazil,France,124.57.72.214,201.123.220.36,Phishing,8080,Low,1514,2021,12,0,2021-12-08
2023-02-24,Russia,USA,226.168.28.238,238.222.73.30,Port Scan,3306,High,2465,2023,2,0,2023-02-24
2021-03-17,South Korea,Turkey,36.56.175.199,227.47.91.29,Phishing,3389,Low,1022,2021,3,0,2021-03-17
2023-10-06,Russia,Poland,116.168.59.171,5.65.235.115,Ransomware,5432,Critical,1384,2023,10,0,2023-10-06
2017-10-11,China,India,220.123.66.9,197.63.246.93,Port Scan,53,Critical,3277,2017,10,0,2017-10-11
2023-05-30,Russia,Sweden,134.119.122.65,184.17.127.51,SQL Injection,443,High,2951,2023,5,0,2023-05-30
2024-10-31,China,Netherlands,131.254.202.165,113.37.88.116,Malware,3389,High,280,2024,10,0,2024-10-31
2016-09-04,Japan,UK,127.236.87.33,125.219.137.246,Phishing,25,Critical,1079,2016,9,0,2016-09-04
2023-02-23,UK,UK,137.53.205.92,38.251.53.141,SQL Injection,21,Medium,2271,2023,2,0,2023-02-23
2020-03-30,India,Indonesia,51.71.154.144,90.53.203.119,Port Scan,5432,Medium,2156,2020,3,0,2020-03-30
2016-11-18,Brazil,Indonesia,40.250.218.179,216.119.225.49,Port Scan,22,Medium,2766,2016,11,0,2016-11-18
2016-09-04,Netherlands,China,39.183.224.164,122.70.163.16,Port Scan,8080,Low,684,2016,9,0,2016-09-04
2021-04-26,USA,Italy,234.121.193.241,13.236.121.139,Port Scan,5432,Critical,602,2021,4,0,2021-04-26
2023-04-26,Canada,Spain,85.205.243.218,87.130.252.94,Phishing,25,Low,2044,2023,4,0,2023-04-26
2023-04-02,Netherlands,Indonesia,173.137.37.87,19.104.45.174,DDoS,3306,High,1533,2023,4,0,2023-04-02
2021-08-10,Brazil,Japan,129.194.63.43,47.177.79.245,XSS,8080,Medium,961,2021,8,0,2021-08-10
2019-11-17,Germany,Spain,156.100.159.105,42.161.108.169,Malware,8080,Low,3078,2019,11,0,2019-11-17
2019-12-16,Indonesia,India,197.229.217.8,119.197.86.219,Port Scan,8080,Low,507,2019,12,0,2019-12-16
2022-02-04,China,Canada,162.231.49.96,111.227.19.39,DDoS,53,Medium,1823,2022,2,0,2022-02-04
2022-05-20,India,France,186.123.203.47,135.39.98.34,Phishing,25,Low,1195,2022,5,0,2022-05-20
2019-03-28,India,India,25.131.173.114,219.172.197.68,Malware,22,Critical,875,2019,3,0,2019-03-28
2020-04-14,China,Canada,180.224.244.99,191.199.48.3,XSS,21,Medium,2316,2020,4,0,2020-04-14
2022-11-01,Mexico,India,96.34.229.244,213.162.113.137,Port Scan,22,Low,193,2022,11,0,2022-11-01
2023-06-15,Italy,Turkey,197.109.92.220,61.148.168.125,DDoS,25,High,2804,2023,6,0,2023-06-15
2018-02-26,Australia,Brazil,8.155.208.63,12.103.238.28,Brute Force,3389,Medium,1204,2018,2,0,2018-02-26
2016-07-28,China,Italy,82.25.186.176,176.225.202.75,Port Scan,53,High,2808,2016,7,0,2016-07-28
2023-09-16,USA,Poland,129.8.124.149,135.82.83.142,Malware,5432,High,2118,2023,9,0,2023-09-16
2020-03-25,UK,China,98.216.101.218,209.215.147.54,DDoS,5432,Critical,1054,2020,3,0,2020-03-25
2017-10-09,USA,Turkey,111.206.250.157,188.237.247.67,Malware,25,High,3191,2017,10,0,2017-10-09
2024-11-13,Japan,Australia,158.3.135.100,162.89.169.159,DDoS,53,Medium,510,2024,11,0,2024-11-13
2016-10-31,Germany,Turkey,11.160.59.250,167.78.229.180,Phishing,3306,High,734,2016,10,0,2016-10-31
2015-09-26,France,South Korea,140.79.38.122,175.20.96.225,SQL Injection,22,High,460,2015,9,0,2015-09-26
2023-11-08,UK,Indonesia,152.65.146.46,180.95.71.190,Brute Force,3389,High,1662,2023,11,0,2023-11-08
2018-07-07,Brazil,Poland,125.56.191.7,133.185.132.139,DDoS,22,Medium,458,2018,7,0,2018-07-07
2017-07-12,China,Indonesia,234.105.194.40,19.102.212.27,Port Scan,443,Medium,567,2017,7,0,2017-07-12
2018-01-30,Russia,Mexico,182.159.97.52,29.18.165.254,DDoS,22,High,39,2018,1,0,2018-01-30
2019-03-10,India,Spain,222.31.162.7,189.244.175.245,Ransomware,53,Low,970,2019,3,0,2019-03-10
2019-10-25,France,Netherlands,217.144.150.228,252.89.20.70,SQL Injection,25,Low,1874,2019,10,0,2019-10-25
2019-05-14,Canada,Indonesia,181.91.17.125,100.177.143.18,SQL Injection,25,Medium,262,2019,5,0,2019-05-14
2015-09-04,Canada,Indonesia,4.189.122.99,38.120.89.84,DDoS,5432,High,184,2015,9,0,2015-09-04
2019-04-10,Poland,Netherlands,233.214.239.180,150.243.204.233,SQL Injection,3306,Critical,520,2019,4,0,2019-04-10
2020-12-18,Russia,Turkey,163.172.143.61,104.188.111.225,Port Scan,80,High,3028,2020,12,0,2020-12-18
2021-07-28,USA,UK,244.232.172.21,221.194.26.64,Port Scan,25,High,2871,2021,7,0,2021-07-28
2021-02-21,Russia,Australia,77.47.75.49,254.249.224.58,Malware,53,Low,2921,2021,2,0,2021-02-21
2020-04-23,South Korea,China,181.248.27.31,131.30.19.10,DDoS,443,Medium,386,2020,4,0,2020-04-23
2017-07-18,Brazil,South Korea,172.32.244.158,89.174.147.127,Phishing,8080,Low,2624,2017,7,0,2017-07-18
2024-06-15,Mexico,India,18.125.63.128,186.124.107.85,Ransomware,53,High,253,2024,6,0,2024-06-15
2023-05-28,Germany,Russia,16.163.190.251,6.51.142.58,Brute Force,3389,Critical,1035,2023,5,0,2023-05-28
2022-05-16,Turkey,Poland,137.62.39.179,136.2.246.18,Malware,8080,Low,2648,2022,5,0,2022-05-16
2015-08-15,Indonesia,Mexico,229.115.138.180,249.214.185.222,Port Scan,5432,High,2259,2015,8,0,2015-08-15
2022-07-11,USA,Australia,140.72.62.131,228.92.163.194,Phishing,5432,High,1540,2022,7,0,2022-07-11
2024-09-17,India,Russia,83.123.139.136,56.228.210.43,DDoS,53,High,1667,2024,9,0,2024-09-17
2024-09-18,UK,Germany,218.109.122.151,73.220.72.117,DDoS,443,Low,1807,2024,9,0,2024-09-18
2015-09-22,China,Spain,119.138.18.76,8.5.13.7,Phishing,3306,Low,2408,2015,9,0,2015-09-22
2018-10-27,Brazil,Brazil,167.154.11.138,21.221.37.173,Ransomware,443,Low,68,2018,10,0,2018-10-27
2024-09-27,Japan,Mexico,131.62.71.61,180.253.176.62,DDoS,80,Low,2475,2024,9,0,2024-09-27
2018-12-28,China,Poland,132.61.232.136,206.101.119.179,DDoS,5432,High,1873,2018,12,0,2018-12-28
2016-10-07,UK,Indonesia,102.13.12.35,132.120.86.184,SQL Injection,25,Medium,2057,2016,10,0,2016-10-07
2021-03-08,Japan,Russia,230.182.51.43,75.34.45.144,DDoS,3306,High,537,2021,3,0,2021-03-08
2024-12-22,USA,Sweden,228.111.66.15,137.208.231.16,Phishing,21,Medium,1601,2024,12,0,2024-12-22
2024-06-10,India,Germany,177.162.39.26,95.159.141.128,DDoS,3306,Low,3138,2024,6,0,2024-06-10
2018-11-19,China,Netherlands,112.197.176.217,5.123.127.175,DDoS,21,High,695,2018,11,0,2018-11-19
2019-01-13,South Korea,Sweden,51.226.111.132,167.18.251.148,SQL Injection,3306,High,1197,2019,1,0,2019-01-13
2023-03-10,China,Russia,98.155.119.170,247.130.40.158,Ransomware,21,Low,801,2023,3,0,2023-03-10
2018-10-19,Italy,Australia,246.56.221.69,10.64.42.203,Phishing,25,Critical,2070,2018,10,0,2018-10-19
2020-03-14,Brazil,Poland,146.189.4.129,181.93.181.40,Malware,3389,Medium,3114,2020,3,0,2020-03-14
2021-11-09,China,Poland,50.84.70.148,144.176.125.61,Port Scan,3306,High,3276,2021,11,0,2021-11-09
2022-08-04,Brazil,Brazil,20.174.27.26,220.209.166.114,Ransomware,5432,Low,155,2022,8,0,2022-08-04
2018-06-03,Brazil,USA,160.10.82.105,241.44.143.95,Port Scan,3389,Medium,3595,2018,6,0,2018-06-03
2017-09-08,Brazil,China,140.202.88.24,61.7.124.238,Ransomware,80,Critical,2858,2017,9,0,2017-09-08
2018-02-28,UK,Mexico,117.179.166.46,30.164.113.90,SQL Injection,21,Critical,1486,2018,2,0,2018-02-28
2016-08-10,India,Mexico,217.136.55.78,139.123.198.106,Port Scan,22,Medium,78,2016,8,0,2016-08-10
2016-04-20,USA,China,235.159.88.16,157.92.207.93,Port Scan,3306,Critical,2152,2016,4,0,2016-04-20
2019-12-27,USA,Poland,148.38.111.15,134.112.204.51,SQL Injection,8080,Medium,2027,2019,12,0,2019-12-27
2017-09-12,South Korea,Netherlands,78.245.76.162,80.110.38.250,DDoS,8080,Critical,2326,2017,9,0,2017-09-12
2024-03-02,Germany,Australia,72.19.238.197,201.22.225.90,Brute Force,443,High,719,2024,3,0,2024-03-02
2021-01-12,Russia,USA,120.219.63.105,182.168.135.110,Port Scan,8080,Medium,763,2021,1,0,2021-01-12
2018-05-26,Australia,Japan,205.32.223.233,224.168.107.124,Port Scan,5432,Critical,1761,2018,5,0,2018-05-26
2015-07-09,Brazil,Turkey,110.165.194.7,24.41.51.167,DDoS,3389,Medium,57,2015,7,0,2015-07-09
2018-12-11,Australia,South Korea,176.139.203.87,102.114.229.211,DDoS,25,Medium,339,2018,12,0,2018-12-11
2017-09-07,Russia,Indonesia,31.172.45.200,171.69.222.187,Phishing,443,Medium,274,2017,9,0,2017-09-07
2019-08-26,USA,Poland,56.160.240.149,153.94.120.25,SQL Injection,3306,Critical,2956,2019,8,0,2019-08-26
2019-09-12,Turkey,UK,31.1.205.139,201.219.152.190,Malware,8080,High,1893,2019,9,0,2019-09-12
2022-02-06,Brazil,Poland,93.68.36.79,104.43.59.54,DDoS,8080,Medium,433,2022,2,0,2022-02-06
2015-02-10,Australia,Italy,187.67.184.51,230.254.79.230,Brute Force,21,Medium,2658,2015,2,0,2015-02-10
2021-06-12,Russia,Japan,157.213.130.6,154.54.189.222,Port Scan,53,Medium,2439,2021,6,0,2021-06-12
2017-07-31,France,South Korea,159.54.88.168,75.93.207.172,Brute Force,25,Medium,1922,2017,7,0,2017-07-31
2015-12-04,Italy,Sweden,145.5.2.58,137.42.157.79,DDoS,8080,Low,1913,2015,12,0,2015-12-04
2018-08-30,USA,Sweden,12.5.106.188,81.208.58.86,Malware,5432,Medium,3414,2018,8,0,2018-08-30
2018-01-03,Mexico,Brazil,169.148.200.129,232.191.177.107,SQL Injection,5432,Low,1284,2018,1,0,2018-01-03
2023-03-20,Germany,Germany,56.70.56.54,139.102.217.54,Port Scan,21,Low,2222,2023,3,0,2023-03-20
2021-05-15,UK,Brazil,139.3.95.28,30.194.65.244,DDoS,3389,High,1748,2021,5,0,2021-05-15
2023-11-22,India,India,111.107.120.133,230.58.250.185,Phishing,443,Low,3267,2023,11,0,2023-11-22
2017-06-14,Italy,Japan,124.90.16.245,37.247.118.182,DDoS,21,High,1801,2017,6,0,2017-06-14
2021-05-09,USA,Australia,31.28.135.230,73.69.242.152,SQL Injection,8080,Low,3026,2021,5,0,2021-05-09
2022-11-24,China,France,137.39.227.171,63.219.94.179,Phishing,443,High,3513,2022,11,0,2022-11-24
2022-04-21,Italy,India,27.76.117.89,15.254.175.201,Malware,443,High,2320,2022,4,0,2022-04-21
2019-08-02,Canada,Canada,107.221.223.122,174.229.30.113,XSS,53,Medium,3379,2019,8,0,2019-08-02
2022-12-19,USA,Canada,126.98.33.91,79.148.57.177,Port Scan,3306,Critical,308,2022,12,0,2022-12-19
2017-07-19,India,Mexico,184.120.2.142,56.56.153.9,Port Scan,53,Medium,1673,2017,7,0,2017-07-19
2015-10-16,India,Spain,13.24.69.34,237.22.77.165,Port Scan,3389,Medium,2643,2015,10,0,2015-10-16
2016-12-24,Brazil,France,247.87.19.30,124.28.142.158,Malware,22,Critical,556,2016,12,0,2016-12-24
2023-01-19,Russia,Indonesia,49.171.144.180,167.185.133.12,Brute Force,22,Critical,2255,2023,1,0,2023-01-19
2021-05-08,Japan,Poland,114.116.232.226,163.169.63.170,XSS,3306,High,1141,2021,5,0,2021-05-08
2020-05-07,China,Australia,177.139.78.240,125.193.238.193,Brute Force,22,Medium,1926,2020,5,0,2020-05-07
2017-12-25,Australia,Australia,175.207.35.250,106.254.171.188,Ransomware,53,Medium,2053,2017,12,0,2017-12-25
2016-04-27,Australia,Indonesia,71.157.108.54,148.98.119.226,XSS,3389,High,1966,2016,4,0,2016-04-27
2017-07-24,Brazil,South Korea,214.23.152.227,191.119.152.220,Port Scan,443,Low,2547,2017,7,0,2017-07-24
2021-04-14,Russia,UK,243.10.61.136,203.200.163.41,Brute Force,22,Medium,1650,2021,4,0,2021-04-14
2015-06-05,Russia,Indonesia,48.112.204.221,122.16.122.80,Malware,21,High,1786,2015,6,0,2015-06-05
2017-12-06,India,Australia,126.157.87.26,106.6.20.184,DDoS,80,High,3373,2017,12,0,2017-12-06
2020-05-12,South Korea,Spain,165.224.52.166,244.244.203.136,DDoS,21,High,3497,2020,5,0,2020-05-12
2021-11-06,Russia,Italy,249.6.8.17,212.224.97.6,DDoS,21,Critical,2036,2021,11,0,2021-11-06
2021-02-26,UK,Netherlands,76.190.214.254,220.8.190.14,Malware,22,Critical,1114,2021,2,0,2021-02-26
2019-08-11,Brazil,China,206.34.147.70,131.130.22.225,Phishing,53,Medium,3100,2019,8,0,2019-08-11
2015-05-04,Russia,Indonesia,82.228.118.165,235.85.198.232,DDoS,25,Low,950,2015,5,0,2015-05-04
2020-08-10,USA,Australia,38.143.102.40,199.134.178.44,Malware,22,High,1241,2020,8,0,2020-08-10
2017-08-25,USA,Netherlands,137.53.246.198,8.24.27.181,DDoS,443,Low,71,2017,8,0,2017-08-25
2017-05-04,China,Mexico,118.66.80.52,51.156.187.248,Ransomware,3306,Medium,30,2017,5,0,2017-05-04
2016-10-01,Brazil,Sweden,129.158.124.112,69.211.201.25,Malware,25,High,3328,2016,10,0,2016-10-01
2021-02-16,Spain,Turkey,225.1.167.16,44.175.119.109,XSS,8080,High,2869,2021,2,0,2021-02-16
2019-05-22,Australia,Indonesia,145.112.112.102,120.13.181.53,DDoS,3389,High,671,2019,5,0,2019-05-22
2022-01-07,China,Russia,82.150.214.252,37.191.194.115,Brute Force,80,Medium,1420,2022,1,0,2022-01-07
2016-03-17,China,South Korea,251.99.159.40,40.78.189.95,Port Scan,22,Critical,1545,2016,3,0,2016-03-17
2020-04-28,China,USA,155.36.125.247,134.25.103.46,Port Scan,25,High,994,2020,4,0,2020-04-28
2020-01-13,Russia,Germany,4.241.118.197,159.102.208.191,SQL Injection,5432,High,2371,2020,1,0,2020-01-13
2020-01-04,India,Russia,25.95.78.158,91.94.68.39,Phishing,25,Medium,2418,2020,1,0,2020-01-04
2020-12-30,Brazil,Poland,175.249.12.27,80.164.135.85,XSS,5432,Medium,1180,2020,12,0,2020-12-30
2023-12-07,China,Brazil,173.216.63.55,66.55.72.42,SQL Injection,80,Low,1006,2023,12,0,2023-12-07
2016-06-16,USA,Sweden,158.82.14.56,155.130.70.132,Brute Force,5432,High,2262,2016,6,0,2016-06-16
2021-03-24,USA,Russia,147.86.26.199,21.1.166.60,Port Scan,5432,Critical,2714,2021,3,0,2021-03-24
2018-08-29,China,France,92.166.197.36,76.91.142.207,Port Scan,3389,High,1107,2018,8,0,2018-08-29
2017-08-06,Japan,France,146.185.78.112,88.82.17.73,SQL Injection,8080,High,2453,2017,8,0,2017-08-06
2024-03-27,China,UK,23.119.116.142,175.210.56.127,Port Scan,443,High,613,2024,3,0,2024-03-27
2020-07-12,India,China,224.197.22.28,53.128.146.197,XSS,80,High,3082,2020,7,0,2020-07-12
2016-04-04,UK,Germany,43.76.18.100,48.137.54.163,Malware,5432,High,1872,2016,4,0,2016-04-04
2024-07-04,Italy,Netherlands,223.205.212.124,236.248.174.1,SQL Injection,3306,Critical,3352,2024,7,0,2024-07-04
2016-07-04,Italy,South Korea,109.36.247.125,41.73.160.212,Malware,21,High,281,2016,7,0,2016-07-04
2016-01-28,South Korea,Brazil,247.7.23.162,77.40.139.190,SQL Injection,3306,Medium,1716,2016,1,0,2016-01-28
2019-11-23,USA,Mexico,117.250.114.96,174.48.43.179,DDoS,443,High,1114,2019,11,0,2019-11-23
2017-04-24,Germany,South Korea,21.252.70.208,189.246.42.154,SQL Injection,443,Medium,2177,2017,4,0,2017-04-24
2023-12-23,Australia,Spain,227.246.175.53,104.11.25.40,Phishing,3306,High,309,2023,12,0,2023-12-23
2021-03-07,USA,Japan,84.106.41.203,25.84.106.241,XSS,22,High,1988,2021,3,0,2021-03-07
2018-02-12,Germany,Canada,160.128.142.88,119.203.108.74,DDoS,8080,Medium,485,2018,2,0,2018-02-12
2016-10-07,Spain,Indonesia,236.103.107.223,180.113.131.39,SQL Injection,3306,Low,3179,2016,10,0,2016-10-07
2024-02-05,India,Canada,17.25.64.201,91.163.241.247,DDoS,3306,High,3022,2024,2,0,2024-02-05
2021-03-16,USA,Turkey,86.119.237.176,168.223.213.22,DDoS,53,Critical,3071,2021,3,0,2021-03-16
2021-09-20,USA,China,35.37.55.145,190.19.14.229,Phishing,21,Critical,1529,2021,9,0,2021-09-20
2019-01-06,Brazil,Russia,156.129.53.73,243.109.178.190,DDoS,22,High,2840,2019,1,0,2019-01-06
2018-10-09,China,Canada,183.113.189.13,215.218.43.55,Malware,80,Critical,283,2018,10,0,2018-10-09
2023-01-14,France,Indonesia,47.192.160.28,236.168.12.193,SQL Injection,3306,High,1131,2023,1,0,2023-01-14
2022-02-18,Japan,Russia,53.31.8.72,242.162.108.83,DDoS,25,Low,2203,2022,2,0,2022-02-18
2022-02-10,China,Italy,124.98.87.74,23.199.135.193,SQL Injection,80,Medium,3304,2022,2,0,2022-02-10
2015-05-22,Italy,Canada,101.240.25.115,146.136.89.42,DDoS,3389,Medium,3521,2015,5,0,2015-05-22
2022-04-13,Brazil,Canada,33.237.196.135,93.215.93.1,Ransomware,21,Medium,1404,2022,4,0,2022-04-13
2016-05-15,USA,Sweden,97.194.112.174,79.143.156.164,DDoS,53,High,2855,2016,5,0,2016-05-15
2017-04-19,Canada,Canada,96.5.121.110,106.232.224.46,DDoS,443,High,3405,2017,4,0,2017-04-19
2022-07-12,Australia,Poland,17.76.52.140,205.21.177.167,Phishing,3306,High,2644,2022,7,0,2022-07-12
2024-11-27,France,USA,62.163.190.21,38.9.20.84,XSS,3306,High,870,2024,11,0,2024-11-27
2019-08-10,Spain,India,85.250.194.181,8.14.62.212,Ransomware,5432,High,3148,2019,8,0,2019-08-10
2019-04-15,South Korea,South Korea,249.21.143.203,163.55.45.149,Port Scan,22,Medium,1989,2019,4,0,2019-04-15
2020-08-08,Italy,South Korea,202.210.151.128,233.53.233.182,DDoS,8080,High,261,2020,8,0,2020-08-08
2019-03-11,Brazil,Spain,159.54.183.248,86.171.6.183,Phishing,21,High,3409,2019,3,0,2019-03-11
2016-08-18,South Korea,China,26.53.66.167,44.91.196.4,Ransomware,22,Medium,3302,2016,8,0,2016-08-18
2020-03-19,Sweden,Brazil,7.216.167.32,121.63.92.247,Port Scan,21,Critical,1930,2020,3,0,2020-03-19
2015-10-08,South Korea,China,154.87.206.157,219.186.182.81,Port Scan,80,Medium,2832,2015,10,0,2015-10-08
2016-02-28,USA,Indonesia,153.184.159.194,231.38.188.52,DDoS,3306,Medium,3032,2016,2,0,2016-02-28
2022-12-13,India,Mexico,2.215.250.175,157.168.199.8,DDoS,3306,High,221,2022,12,0,2022-12-13
2015-09-27,UK,Poland,75.29.127.234,105.225.224.163,SQL Injection,3306,Medium,693,2015,9,0,2015-09-27
2015-06-03,China,India,227.49.201.32,210.115.123.235,DDoS,443,High,2446,2015,6,0,2015-06-03
2022-04-15,Poland,Sweden,158.15.62.78,16.18.187.230,DDoS,80,High,714,2022,4,0,2022-04-15
2019-10-17,China,China,243.17.22.244,217.34.132.197,DDoS,25,Critical,2845,2019,10,0,2019-10-17
2016-10-23,China,Canada,158.81.144.180,245.127.206.193,Port Scan,443,Medium,2460,2016,10,0,2016-10-23
2020-05-21,Netherlands,Indonesia,8.192.251.167,61.214.46.149,DDoS,3389,Critical,630,2020,5,0,2020-05-21
2015-03-24,India,Germany,31.12.33.186,77.246.240.254,SQL Injection,3389,High,629,2015,3,0,2015-03-24
2023-03-14,USA,South Korea,12.25.166.48,228.221.123.166,Brute Force,5432,Low,2449,2023,3,0,2023-03-14
2023-01-25,UK,Turkey,210.83.55.131,73.225.86.81,DDoS,80,Low,2757,2023,1,0,2023-01-25
2018-12-20,UK,Canada,125.227.69.163,188.215.164.134,Phishing,3306,Medium,1730,2018,12,0,2018-12-20
2018-07-22,USA,Poland,51.27.165.238,240.167.157.155,Ransomware,22,High,1828,2018,7,0,2018-07-22
2021-05-20,Poland,Turkey,213.144.220.25,69.137.152.191,Port Scan,443,Medium,1522,2021,5,0,2021-05-20
2017-09-06,Germany,Brazil,33.62.145.171,147.97.123.158,DDoS,3389,High,2222,2017,9,0,2017-09-06
2021-01-29,Germany,Spain,30.41.117.4,186.168.244.119,DDoS,21,High,301,2021,1,0,2021-01-29
2024-04-21,India,Sweden,66.60.137.246,196.247.32.254,Phishing,25,High,2151,2024,4,0,2024-04-21
2023-08-01,UK,Brazil,31.89.229.100,113.65.162.85,SQL Injection,80,High,2569,2023,8,0,2023-08-01
2023-08-11,China,Spain,119.69.152.24,159.59.206.26,DDoS,22,High,3236,2023,8,0,2023-08-11
2022-09-11,Russia,Brazil,221.242.173.223,150.162.225.121,Ransomware,22,Medium,1029,2022,9,0,2022-09-11
2019-07-18,India,Germany,165.186.248.211,13.224.55.136,Malware,21,High,1865,2019,7,0,2019-07-18
2018-10-30,Australia,Japan,23.163.63.118,190.150.253.233,Port Scan,3306,Medium,1625,2018,10,0,2018-10-30
2016-09-24,USA,Australia,114.6.6.248,56.84.149.98,Malware,3389,High,2226,2016,9,0,2016-09-24
2019-03-12,UK,France,229.30.1.63,177.94.134.35,DDoS,53,High,1820,2019,3,0,2019-03-12
